frame_index,source_frame_index,body_id,flags,detail,reviewer_decision
46,47,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EYE_RIGHT moved 0.222m",,
47,48,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.155m",,
48,49,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
49,50,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
50,51,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
51,52,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
52,53,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
53,54,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
54,55,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
55,56,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
56,57,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
57,58,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
58,59,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
59,60,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
60,61,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); high_speed_RShoulder: 3.28m/s",,
61,62,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); high_speed_RShoulder: 3.29m/s; large_jump: EAR_RIGHT moved 0.912m",,
62,63,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
63,64,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
64,65,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
65,66,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
66,67,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
67,68,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
68,69,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
69,70,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.363m",,
70,71,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
71,72,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.179m",,
72,73,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
73,74,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
74,75,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
75,76,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
76,77,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
77,78,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
78,79,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.162m",,
79,80,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
80,81,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
81,82,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
82,83,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
83,84,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
84,85,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
85,86,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
86,87,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
87,88,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
88,89,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
89,90,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: WRIST_LEFT moved 0.156m",,
90,91,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
91,92,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
92,93,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
93,94,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
94,95,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
95,96,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
96,97,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
97,98,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
98,99,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
99,100,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
100,101,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
101,102,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
102,103,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
103,104,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
104,105,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
105,106,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
106,107,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
107,108,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
108,109,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.168m",,
109,110,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.197m",,
110,111,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
111,112,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
112,113,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
113,114,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
114,115,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
115,116,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1), LShoulder(conf=1)",,
116,117,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); high_speed_Neck: 3.19m/s; high_speed_RShoulder: 10.56m/s; high_speed_RElbow: 11.05m/s; high_speed_LShoulder: 5.52m/s; large_jump: KNEE_RIGHT moved 0.176m",,
117,118,1,high_speed_RShoulder: 11.03m/s; high_speed_RElbow: 11.25m/s; high_speed_LShoulder: 4.40m/s; large_jump: NOSE moved 0.987m,,
119,120,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); high_speed_RShoulder: 12.87m/s; high_speed_RElbow: 12.59m/s; high_speed_LShoulder: 4.57m/s; large_jump: EAR_RIGHT moved 0.213m",,
120,121,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); high_speed_RShoulder: 12.64m/s; high_speed_RElbow: 11.58m/s; high_speed_LShoulder: 4.31m/s; large_jump: NOSE moved 0.958m",,
121,122,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
122,123,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
123,124,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
124,125,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
125,126,1,low_confidence: RShoulder(conf=1); large_jump: ELBOW_RIGHT moved 0.155m,,
126,127,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
127,128,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
128,129,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
129,130,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
130,131,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
131,132,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
132,133,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
133,134,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
134,135,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
135,136,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
136,137,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
137,138,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
138,139,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
139,140,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
140,141,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
141,142,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
142,143,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
143,144,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
144,145,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
145,146,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
146,147,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
147,148,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
148,149,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
149,150,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
150,151,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
151,152,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
152,153,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
153,154,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
154,155,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
155,156,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
156,157,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
157,158,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.191m",,
158,159,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
159,160,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
160,161,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
161,162,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
162,163,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
163,164,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
164,165,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
165,166,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
166,167,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
167,168,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
168,169,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
169,170,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
170,171,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
171,172,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
172,173,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
173,174,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
174,175,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
175,176,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
176,177,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
177,178,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
178,179,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_RIGHT moved 0.173m",,
179,180,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
180,181,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
181,182,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
182,183,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
183,184,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
184,185,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
185,186,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
186,187,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
187,188,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
188,189,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
189,190,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
190,191,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
191,192,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
192,193,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
193,194,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
194,195,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
195,196,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
196,197,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_LEFT moved 0.167m",,
197,198,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
198,199,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1); large_jump: EAR_LEFT moved 0.191m",,
199,200,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
200,201,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
201,202,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
202,203,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
203,204,1,"low_confidence: RShoulder(conf=1), RElbow(conf=1)",,
205,206,1,high_speed_RShoulder: 3.25m/s,,
207,208,1,low_confidence: RShoulder(conf=1),,
210,211,1,low_confidence: RShoulder(conf=1),,
211,212,1,low_confidence: RShoulder(conf=1),,
